dates,x,y,transect_id,cross_distance,shore_x,shore_y
2023-06-10T14:50:46,-75.76388752728,36.22249094669827,htl289,53.31274658248947,-75.76796925848707,36.221181851805554
2023-06-10T14:50:46,-75.75209730742051,36.1952241030245,htl203,76.55645567244844,-75.75521730220167,36.194446021478555
2023-06-10T14:50:46,-75.75638162643313,36.20595687954074,htl231,70.013855627267,-75.76010080259842,36.20497110690758
2023-06-10T14:50:46,-75.76337482139144,36.221199684189074,htl282,61.95388578881829,-75.76737689455739,36.21992514957608
2023-06-10T14:50:46,-75.75658220660252,36.20637872087991,htl232,70.37671299670359,-75.76029564778634,36.205389397151464
2023-06-10T14:50:46,-75.75959457443413,36.21317970284837,htl253,62.42575206166366,-75.76360450116432,36.21202024032816
2023-06-10T14:50:46,-75.76225607959934,36.21864746006658,htl275,53.87343411481355,-75.76627141366465,36.21738673588698
2023-06-10T14:50:46,-75.75982438266851,36.21359337916697,htl254,56.71042311623455,-75.76381910598445,36.212429830851754
2023-06-10T14:50:46,-75.7600232940215,36.21401597565496,htl255,56.90499906487368,-75.76407735966967,36.21282652008135
2023-06-10T14:50:46,-75.7600232940215,36.21401597565496,htl256,56.90499906487368,-75.76407735966967,36.21282652008135
2023-06-10T14:50:46,-75.7620547195538,36.21822680503992,htl274,60.379239250337626,-75.76601412777246,36.21698659926298
2023-06-10T14:50:46,-75.7600232940215,36.21401597565496,htl257,56.90499906487368,-75.76407735966967,36.21282652008135
2023-06-10T14:50:46,-75.76021810512533,36.21443977067026,htl258,58.890992304650425,-75.76427836763324,36.21323984823847
2023-06-10T14:50:46,-75.76021810512533,36.21443977067026,htl259,58.890992304650425,-75.76427836763324,36.21323984823847
2023-06-10T14:50:46,-75.76185302251659,36.21780624661037,htl273,58.84497047999399,-75.7658093968404,36.216569944999584
2023-06-10T14:50:46,-75.75936471945366,36.212765927823774,htl252,78.13552581659536,-75.76331372360588,36.211632299025865
2023-06-10T14:50:46,-75.76021810512533,36.21443977067026,htl260,58.890992304650425,-75.76427836763324,36.21323984823847
2023-06-10T14:50:46,-75.76041293399628,36.21486356462355,htl262,60.143218773824515,-75.76448661024244,36.21365098654084
2023-06-10T14:50:46,-75.76164406152544,36.217387117975306,htl272,60.90115548712123,-75.7656083015202,36.21615607508458
2023-06-10T14:50:46,-75.76041293399628,36.21486356462355,htl263,60.143218773824515,-75.76448661024244,36.21365098654084
2023-06-10T14:50:46,-75.76060799825146,36.2152872920875,htl264,59.51743948821778,-75.76464684571317,36.21407645102512
2023-06-10T14:50:46,-75.76081235497739,36.215708217465576,htl265,56.96525614322444,-75.76486641865336,36.21448413594388
2023-06-10T14:50:46,-75.76164406152544,36.217387117975306,htl271,60.90115548712123,-75.7656083015202,36.21615607508458
2023-06-10T14:50:46,-75.76101697114495,36.216129027189005,htl266,61.74187933970863,-75.76510409627882,36.21488619896762
2023-06-10T14:50:46,-75.76122600975337,36.216548445078644,htl267,51.965317301478905,-75.76531654248578,36.215295795241445
2023-06-10T14:50:46,-75.7614350399501,36.216967808864275,htl268,51.913032746083545,-75.76551222102512,36.215710476568205
2023-06-10T14:50:46,-75.7614350399501,36.216967808864275,htl270,51.913032746083545,-75.76551222102512,36.215710476568205
2023-06-10T14:50:46,-75.76041293399628,36.21486356462355,htl261,60.143218773824515,-75.76448661024244,36.21365098654084
2023-06-10T14:50:46,-75.7508567924228,36.19129746726119,htl194,76.45097624116762,-75.7535432896394,36.19060720562327
2023-06-10T14:50:46,-75.75913492634788,36.21235258411666,htl251,79.1184416154862,-75.76305911180525,36.211231522379826
2023-06-10T14:50:46,-75.75890509617669,36.21193915635208,htl250,87.71660821372262,-75.7628605446759,36.210814642364916
2023-06-10T14:50:46,-75.75678196370988,36.20680065950245,htl233,67.48336173285881,-75.76054559874795,36.20579281712145
2023-06-10T14:50:46,-75.75695319713643,36.20723015479241,htl234,72.47589018856007,-75.7607842350339,36.2061990201066
2023-06-10T14:50:46,-75.75710846370498,36.20766399619495,htl235,71.0626772650566,-75.76100168815384,36.20661079112673
2023-06-10T14:50:46,-75.76319955390346,36.22077072456775,htl281,51.11285192613036,-75.7672499942914,36.219483821473425
2023-06-10T14:50:46,-75.7572637739376,36.208097935929935,htl236,66.63522909637031,-75.76113116963354,36.207046417549556
2023-06-10T14:50:46,-75.7572637739376,36.208097935929935,htl237,66.63522909637031,-75.76113116963354,36.207046417549556
2023-06-10T14:50:46,-75.75744496760862,36.20852491357252,htl238,71.62623753738431,-75.7612981246534,36.207471978817786
2023-06-10T14:50:46,-75.76319955390346,36.22077072456775,htl280,51.11285192613036,-75.7672499942914,36.219483821473425
2023-06-10T14:50:46,-75.75744496760862,36.20852491357252,htl239,71.62623753738431,-75.7612981246534,36.207471978817786
2023-06-10T14:50:46,-75.75765021095316,36.20894532626868,htl240,74.05655446306864,-75.76152772551657,36.20788040725209
2023-06-10T14:50:46,-75.76245743988476,36.21906810670452,htl276,55.1992705696996,-75.7664567939659,36.21780941033534
2023-06-10T14:50:46,-75.75785545110473,36.20936571338506,htl241,76.28448299353542,-75.76175566925896,36.20828919415345
2023-06-10T14:50:46,-75.75785545110473,36.20936571338506,htl242,76.28448299353542,-75.76175566925896,36.20828919415345
2023-06-10T14:50:46,-75.75806539094626,36.20978477014889,htl243,80.18462673977135,-75.76191406286324,36.208717180737835
2023-06-10T14:50:46,-75.75828243180862,36.21020180825142,htl244,80.04602300806569,-75.76209242588318,36.20913969711344
2023-06-10T14:50:46,-75.7628337182117,36.21991773436713,htl278,60.573575160332446,-75.76680015724064,36.21866346356131
2023-06-10T14:50:46,-75.75849361363922,36.21062042822422,htl245,75.21050804427443,-75.76234005302962,36.209542849946644
2023-06-10T14:50:46,-75.75849361363922,36.21062042822422,htl246,75.21050804427443,-75.76234005302962,36.209542849946644
2023-06-10T14:50:46,-75.7586208593552,36.21106263403676,htl247,76.66073534312586,-75.76255891927744,36.209953951394816
2023-06-10T14:50:46,-75.76264840833923,36.21949202225973,htl277,56.629910601847946,-75.76664612472315,36.21823085182651
2023-06-10T14:50:46,-75.75874816258057,36.21150501232553,htl248,74.51933303288705,-75.7627672520902,36.21036796343889
2023-06-10T14:50:46,-75.75874816258057,36.21150501232553,htl249,74.51933303288705,-75.7627672520902,36.21036796343889
2023-06-10T14:50:46,-75.76301903747421,36.22034345864889,htl279,57.70298584122044,-75.767008179835,36.21907902138111
2023-06-10T14:50:46,-75.75069894593521,36.190866127848516,htl193,75.32143053512388,-75.7533823725645,36.190174397196884
2023-06-10T14:50:46,-75.75387340526603,36.199970237382665,htl214,85.51169365788695,-75.75725550024401,36.199120741569395
2023-06-10T14:50:46,-75.74883188408205,36.18615387606214,htl182,58.467073027794356,-75.75153155409808,36.185432963788244
2023-06-10T14:50:46,-75.76535380029458,36.22541757865593,htl305,57.318182091844946,-75.76926676408839,36.22414198170398
2023-06-10T14:50:46,-75.7482034442258,36.184426174434904,htl178,54.544450500212456,-75.75084929308633,36.18371071149872
2023-06-10T14:50:46,-75.74669356303183,36.18103900300343,htl163,54.33154939605061,-75.74922575691892,36.180337346741055
2023-06-10T14:50:46,-75.74777629658341,36.18359282193126,htl173,54.192754345327224,-75.75042822593441,36.182871238201606
2023-06-10T14:50:46,-75.7491664996708,36.1870120891281,htl184,63.11485979230693,-75.75188188174924,36.18629155060511
2023-06-10T14:50:46,-75.74986239112613,36.18872128374746,htl188,70.18637847208186,-75.75248886147504,36.18803316388966
2023-06-10T14:50:46,-75.74669356303183,36.18103900300343,htl164,54.33154939605061,-75.74922575691892,36.180337346741055
2023-06-10T14:50:46,-75.74871220276498,36.185711981783896,htl181,55.403400688503325,-75.75137915815928,36.18499755796217
2023-06-10T14:50:46,-75.7483727149293,36.18485487808172,htl179,65.00647639763972,-75.7509640127107,36.18415635398511
2023-06-10T14:50:46,-75.74732820504127,36.18276543390866,htl171,67.36436816077104,-75.74988701069759,36.182064865842
2023-06-10T14:50:46,-75.74755395797536,36.183178624160874,htl172,351.2233553532831,-75.7471172267712,36.183297819709104
2023-06-10T14:50:46,-75.76506514527762,36.22453909390096,htl299,47.71709804252689,-75.76895420723146,36.2232771521097
2023-06-10T14:50:46,-75.74683345500551,36.18147590327314,htl165,48.69563144286038,-75.74946109841827,36.18074981136426
2023-06-10T14:50:46,-75.76479826169495,36.22413968684222,htl297,59.30094981631967,-75.76864186828917,36.2228953952601
2023-06-10T14:50:46,-75.74683345500551,36.18147590327314,htl167,48.69563144286038,-75.74946109841827,36.18074981136426
2023-06-10T14:50:46,-75.76519254026057,36.22498378871774,htl302,51.334444767350746,-75.76914238947919,36.223699145518076
2023-06-10T14:50:46,-75.74943771000946,36.18788693714005,htl186,65.68020468274182,-75.75216344160084,36.1871682358708
2023-06-10T14:50:46,-75.74854371672637,36.18528309978825,htl180,56.5580502125799,-75.7512125702805,36.184565918870945
2023-06-10T14:50:46,-75.76535380029458,36.22541757865593,htl304,57.318182091844946,-75.76926676408839,36.22414198170398
2023-06-10T14:50:46,-75.74683345500551,36.18147590327314,htl166,48.69563144286038,-75.74946109841827,36.18074981136426
2023-06-10T14:50:46,-75.7496347506325,36.18830810419093,htl187,69.1747355901509,-75.75229211486743,36.18760966101787
2023-06-10T14:50:46,-75.76506514527762,36.22453909390096,htl298,47.71709804252689,-75.76895420723146,36.2232771521097
2023-06-10T14:50:46,-75.75000180101682,36.18915757990137,htl189,68.19959170670667,-75.75269348012695,36.18845464755516
2023-06-10T14:50:46,-75.76506514527762,36.22453909390096,htl300,47.71709804252689,-75.76895420723146,36.2232771521097
2023-06-10T14:50:46,-75.76479826169495,36.22413968684222,htl295,59.30094981631967,-75.76864186828917,36.2228953952601
2023-06-10T14:50:46,-75.7482034442258,36.184426174434904,htl176,54.544450500212456,-75.75084929308633,36.18371071149872
2023-06-10T14:50:46,-75.76535380029458,36.22541757865593,htl306,57.318182091844946,-75.76926676408839,36.22414198170398
2023-06-10T14:50:46,-75.7482034442258,36.184426174434904,htl175,54.544450500212456,-75.75084929308633,36.18371071149872
2023-06-10T14:50:46,-75.75053625162477,36.190436006816874,htl192,69.7445769725374,-75.75323716222672,36.18973749390583
2023-06-10T14:50:46,-75.74698546326903,36.18190932706143,htl169,54.14281729556574,-75.74961618540813,36.18118461426035
2023-06-10T14:50:46,-75.74656028356875,36.18059956905793,htl160,55.33703921798316,-75.74903590886129,36.179913601326795
2023-06-10T14:50:46,-75.76506514527762,36.22453909390096,htl301,47.71709804252689,-75.76895420723146,36.2232771521097
2023-06-10T14:50:46,-75.76519254026057,36.22498378871774,htl303,51.334444767350746,-75.76914238947919,36.223699145518076
2023-06-10T14:50:46,-75.74656028356875,36.18059956905793,htl161,55.33703921798316,-75.74903590886129,36.179913601326795
2023-06-10T14:50:46,-75.75030831858265,36.1900227828982,htl191,66.97937699150097,-75.75307559004273,36.18930477681054
2023-06-10T14:50:46,-75.7482034442258,36.184426174434904,htl177,54.544450500212456,-75.75084929308633,36.18371071149872
2023-06-10T14:50:46,-75.74898090570147,36.18658786064077,htl183,62.67289839920767,-75.75169424665883,36.18586558151725
2023-06-10T14:50:46,-75.74797433061988,36.18401368446986,htl174,47.01222894391903,-75.75070380483857,36.18327330470171
2023-06-10T14:50:46,-75.75017073496242,36.18958612344734,htl190,70.6336663173603,-75.75288756817773,36.18887891352762
2023-06-10T14:50:46,-75.74715026586505,36.18233919135041,htl170,60.26122866297761,-75.7497268854609,36.18163156528165
2023-06-10T14:50:46,-75.74656028356875,36.18059956905793,htl162,55.33703921798316,-75.74903590886129,36.179913601326795
2023-06-10T14:50:46,-75.76479826169495,36.22413968684222,htl296,59.30094981631967,-75.76864186828917,36.2228953952601
2023-06-10T14:50:46,-75.74698546326903,36.18190932706143,htl168,54.14281729556574,-75.74961618540813,36.18118461426035
2023-06-10T14:50:46,-75.74928920867032,36.18745296061324,htl185,58.82393356317801,-75.75208257134747,36.18671407871778
2023-06-16T15:30:32,-75.75828243180862,36.21020180825142,htl244,84.81802118208837,-75.76204222854442,36.209153691585534
2023-06-16T15:30:32,-75.7628337182117,36.21991773436713,htl278,73.3511869681592,-75.76666772771628,36.21870534329896
2023-06-16T15:30:32,-75.74698546326903,36.18190932706143,htl169,62.632426428176245,-75.74952679900045,36.181209239641944
2023-06-16T15:30:32,-75.74715026586505,36.18233919135041,htl170,72.58331839556232,-75.74959710523162,36.181667208906376
2023-06-16T15:30:32,-75.75806539094626,36.20978477014889,htl243,84.92947372135906,-75.76186412530895,36.20873103397297
2023-06-16T15:30:32,-75.76519254026057,36.22498378871774,htl302,53.15519948653823,-75.76912358955246,36.223705260385714
2023-06-16T15:30:32,-75.75849361363922,36.21062042822422,htl245,83.71631020502481,-75.7622506257952,36.20956790467997
2023-06-16T15:30:32,-75.75069894593521,36.190866127848516,htl193,92.78885667146821,-75.75319724467491,36.19022212156837
2023-06-16T15:30:32,-75.74732820504127,36.18276543390866,htl171,85.3731361838398,-75.74969727544132,36.18211681521241
2023-06-16T15:30:32,-75.75678196370988,36.20680065950245,htl233,79.8007070218573,-75.7604155028133,36.20582765716898
2023-06-16T15:30:32,-75.75695319713643,36.20723015479241,htl234,81.98351248755618,-75.76068386559315,36.20622603672885
2023-06-16T15:30:32,-75.76319955390346,36.22077072456775,htl281,60.709359554093936,-75.76715059584183,36.21951540441754
2023-06-16T15:30:32,-75.74797433061988,36.18401368446986,htl174,59.816055601498014,-75.75056877819392,36.183309932953364
2023-06-16T15:30:32,-75.75710846370498,36.20766399619495,htl235,81.51195525460565,-75.76089143326878,36.20664061968523
2023-06-16T15:30:32,-75.76506514527762,36.22453909390096,htl301,52.69729461792227,-75.76890276866342,36.22329384423272
2023-06-16T15:30:32,-75.7572637739376,36.208097935929935,htl236,76.14980266633525,-75.76103082780905,36.207073701732355
2023-06-16T15:30:32,-75.75785545110473,36.20936571338506,htl242,83.87206462568801,-75.76167577199301,36.20831124857394
2023-06-16T15:30:32,-75.74777629658341,36.18359282193126,htl173,67.47678539500043,-75.7502881797009,36.18290934624654
2023-06-16T15:30:32,-75.76319955390346,36.22077072456775,htl280,60.709359554093936,-75.76715059584183,36.21951540441754
2023-06-16T15:30:32,-75.75744496760862,36.20852491357252,htl238,82.02855063868994,-75.76118847620668,36.20750194404976
2023-06-16T15:30:32,-75.74755395797536,36.183178624160874,htl172,83.59049741712552,-75.74993786373575,36.18252795860244
2023-06-16T15:30:32,-75.75849361363922,36.21062042822422,htl246,83.71631020502481,-75.7622506257952,36.20956790467997
2023-06-16T15:30:32,-75.75765021095316,36.20894532626868,htl240,85.47170121881032,-75.76140746234532,36.20791343859432
2023-06-16T15:30:32,-75.76301903747421,36.22034345864889,htl279,67.05560496996941,-75.76691127750634,36.219109738534485
2023-06-16T15:30:32,-75.75785545110473,36.20936571338506,htl241,83.87206462568801,-75.76167577199301,36.20831124857394
2023-06-16T15:30:32,-75.7572637739376,36.208097935929935,htl237,76.14980266633525,-75.76103082780905,36.207073701732355
2023-06-16T15:30:32,-75.75744496760862,36.20852491357252,htl239,82.02855063868994,-75.76118847620668,36.20750194404976
2023-06-16T15:30:32,-75.76519254026057,36.22498378871774,htl303,53.15519948653823,-75.76912358955246,36.223705260385714
2023-06-16T15:30:32,-75.7586208593552,36.21106263403676,htl247,83.77577934883149,-75.76248415311389,36.20997500181803
2023-06-16T15:30:32,-75.74669356303183,36.18103900300343,htl163,56.22644509160829,-75.7492058180299,36.18034287194903
2023-06-16T15:30:32,-75.76021810512533,36.21443977067026,htl260,70.24430861233338,-75.76415971000536,36.21327491738981
2023-06-16T15:30:32,-75.76041293399628,36.21486356462355,htl261,72.29230157694232,-75.76435974305559,36.21368875271243
2023-06-16T15:30:32,-75.76164406152544,36.217387117975306,htl272,68.98563955484032,-75.76552431679252,36.216182157198986
2023-06-16T15:30:32,-75.74656028356875,36.18059956905793,htl162,55.33981176747745,-75.74903587968743,36.179913609410924
2023-06-16T15:30:32,-75.76041293399628,36.21486356462355,htl262,72.29230157694232,-75.76435974305559,36.21368875271243
2023-06-16T15:30:32,-75.76535380029458,36.22541757865593,htl305,54.77683050501613,-75.76929299610487,36.224133429693104
2023-06-16T15:30:32,-75.76041293399628,36.21486356462355,htl263,72.29230157694232,-75.76435974305559,36.21368875271243
2023-06-16T15:30:32,-75.76021810512533,36.21443977067026,htl259,70.24430861233338,-75.76415971000536,36.21327491738981
2023-06-16T15:30:32,-75.74656028356875,36.18059956905793,htl161,55.33981176747745,-75.74903587968743,36.179913609410924
2023-06-16T15:30:32,-75.76164406152544,36.217387117975306,htl271,68.98563955484032,-75.76552431679252,36.216182157198986
2023-06-16T15:30:32,-75.76081235497739,36.215708217465576,htl265,68.49868254047536,-75.76474618608628,36.21452044140842
2023-06-16T15:30:32,-75.74656028356875,36.18059956905793,htl160,55.33981176747745,-75.74903587968743,36.179913609410924
2023-06-16T15:30:32,-75.76101697114495,36.216129027189005,htl266,77.6684277457144,-75.76493821003523,36.21493664574533
2023-06-16T15:30:32,-75.76122600975337,36.216548445078644,htl267,67.00133992476242,-75.76516006784426,36.21534371599573
2023-06-16T15:30:32,-75.7614350399501,36.216967808864275,htl270,62.47780736159862,-75.76540237335333,36.21574435403515
2023-06-16T15:30:32,-75.7614350399501,36.216967808864275,htl268,62.47780736159862,-75.76540237335333,36.21574435403515
2023-06-16T15:30:32,-75.74642519269841,36.18016063768866,htl159,57.149037666864636,-75.7488560099988,36.17948709913974
2023-06-16T15:30:32,-75.76060799825146,36.2152872920875,htl264,67.78494566925997,-75.76456058546856,36.214102313539364
2023-06-16T15:30:32,-75.76185302251659,36.21780624661037,htl273,69.81966893027104,-75.76569547861781,36.216605544926736
2023-06-16T15:30:32,-75.76021810512533,36.21443977067026,htl258,70.24430861233338,-75.76415971000536,36.21327491738981
2023-06-16T15:30:32,-75.7600232940215,36.21401597565496,htl257,71.71682868412077,-75.76392242587613,36.21287198055299
2023-06-16T15:30:32,-75.74698546326903,36.18190932706143,htl168,62.632426428176245,-75.74952679900045,36.181209239641944
2023-06-16T15:30:32,-75.75874816258057,36.21150501232553,htl248,77.46369670818325,-75.76273632843555,36.21037671275245
2023-06-16T15:30:32,-75.75874816258057,36.21150501232553,htl249,77.46369670818325,-75.76273632843555,36.21037671275245
2023-06-16T15:30:32,-75.76245743988476,36.21906810670452,htl276,67.6767809136241,-75.76632739522641,36.21785013805669
2023-06-16T15:30:32,-75.76535380029458,36.22541757865593,htl306,54.77683050501613,-75.76929299610487,36.224133429693104
2023-06-16T15:30:32,-75.75890509617669,36.21193915635208,htl250,84.3185716010112,-75.76289621429572,36.21080450093378
2023-06-16T15:30:32,-75.74683345500551,36.18147590327314,htl167,53.93246240467896,-75.7494059781077,36.18076504338662
2023-06-16T15:30:32,-75.75913492634788,36.21235258411666,htl251,80.53698125248229,-75.7630442291061,36.211235774373485
2023-06-16T15:30:32,-75.75936471945366,36.212765927823774,htl252,82.15639965301986,-75.76327156083626,36.21164440342401
2023-06-16T15:30:32,-75.76225607959934,36.21864746006658,htl275,68.13087684712939,-75.7661235107117,36.21743317716959
2023-06-16T15:30:32,-75.74683345500551,36.18147590327314,htl166,53.93246240467896,-75.7494059781077,36.18076504338662
2023-06-16T15:30:32,-75.75959457443413,36.21317970284837,htl253,73.32844489172243,-75.76349026795789,36.21205327296279
2023-06-16T15:30:32,-75.75982438266851,36.21359337916697,htl254,67.40845085669233,-75.76370710983268,36.21246245439688
2023-06-16T15:30:32,-75.74683345500551,36.18147590327314,htl165,53.93246240467896,-75.7494059781077,36.18076504338662
2023-06-16T15:30:32,-75.7600232940215,36.21401597565496,htl255,71.71682868412077,-75.76392242587613,36.21287198055299
2023-06-16T15:30:32,-75.7620547195538,36.21822680503992,htl274,73.6966788443064,-75.76587593386188,36.21702988860936
2023-06-16T15:30:32,-75.7600232940215,36.21401597565496,htl256,71.71682868412077,-75.76392242587613,36.21287198055299
2023-06-16T15:30:32,-75.76535380029458,36.22541757865593,htl304,54.77683050501613,-75.76929299610487,36.224133429693104
2023-06-16T15:30:32,-75.74669356303183,36.18103900300343,htl164,56.22644509160829,-75.7492058180299,36.18034287194903
2023-06-16T15:30:32,-75.76264840833923,36.21949202225973,htl277,71.32185064629276,-75.76649380788592,36.21827890681052
2023-06-16T15:30:32,-75.75658220660252,36.20637872087991,htl232,76.89214085680754,-75.76022679756367,36.20540774128969
2023-06-16T15:30:32,-75.75638162643313,36.20595687954074,htl231,80.601968439678,-75.7599888599371,36.205000779501596
2023-06-16T15:30:32,-75.7614350399501,36.216967808864275,htl269,62.47780736159862,-75.76540237335333,36.21574435403515
2023-06-16T15:30:32,-75.7516227120948,36.19345982682058,htl199,105.74945107862791,-75.75418059497623,36.192813358450096
2023-06-16T15:30:32,-75.75017073496242,36.18958612344734,htl190,84.4115723269893,-75.75274167771353,36.18891689167857
2023-06-16T15:30:32,-75.75343232945598,36.198663837590644,htl211,87.01973671225855,-75.75664674047403,36.1978614006884
2023-06-16T15:30:32,-75.7482034442258,36.184426174434904,htl175,62.21213527509092,-75.75076840547983,36.183732585340245
2023-06-16T15:30:32,-75.7491664996708,36.1870120891281,htl184,75.3968209370294,-75.75175207266011,36.18632599771228
2023-06-16T15:30:32,-75.75360850397462,36.19909200429717,htl212,86.78201687548943,-75.7568316693518,36.19828573115261
2023-06-16T15:30:32,-75.76388752728,36.22249094669827,htl288,62.023953572505434,-75.76787914202512,36.221210755969764
2023-06-16T15:30:32,-75.75321243682323,36.19824653984892,htl210,86.5772118374405,-75.75647092572991,36.19743476861415
2023-06-16T15:30:32,-75.75375035494989,36.199528753062445,htl213,85.3580227602481,-75.75701198853214,36.198711186242285
2023-06-16T15:30:32,-75.75387340526603,36.199970237382665,htl214,92.23996449415671,-75.75718401741992,36.19913869740265
2023-06-16T15:30:32,-75.7514216012995,36.1930395166148,htl198,102.0107124310587,-75.75406434632825,36.192369383038425
2023-06-16T15:30:32,-75.75401491037806,36.200407110610385,htl215,73.99239406177303,-75.75742575398608,36.19954864527816
2023-06-16T15:30:32,-75.76388752728,36.22249094669827,htl287,62.023953572505434,-75.76787914202512,36.221210755969764
2023-06-16T15:30:32,-75.76506514527762,36.22453909390096,htl298,52.69729461792227,-75.76890276866342,36.22329384423272
